"porn?
empty/1"	"unnatural?
empty/1"	"lang correct?
0/1"	text_show	id
			"Ndi musue kubala tshiena-bualu etshi mu %% Bible ku Enternete | BIBLE—NKUDIMUINU WA BULONGOLODI BUPIABUPIA Ndi musue kubala tshiena-bualu etshi mu %% Lumu luimpe lufunda kudi Luka 10:1-42 - Yezu udi utuma bayidi 70 (1-12) - Diakabi kudi bimenga bidi kabiyi binyingalala bua mpekatu yabi (13-16) - Bayidi 70 badi bapingana (17-20) - Yezu udi utumbisha Tatuende bua dianyisha bena bupuekele (21-24) - Tshilejilu tshia muena Samalea wa luse (25-37) - Yezu udi uya kutangila Mâta ne Mariya (38-42) 10 Pan
..........
 ne bamanyi ba mukanda+ malu aa bikole, kadi udi muasokoluele bana batekete. Eyowa, Tatu wanyi, bualu mushindu eu ke uuvua muanyishe.+ 22 Tatu wanyi mmumpeshe bintu bionso, kakuena muntu udi mumanye Muana, anu Tatu, ne kakuena muntu udi mumanye Tatu, anu Muana+ ne muntu yonso udi Muana musue kumusokoluelaye.”+ 23 Ke yeye kukudimuka kudi bayidi bende, kubambilaye pa nkayabu ne: “Mêsu adi amona malu anudi numona aa nga diakalenga.+ 24 Bualu ndi nnuambila ne: Baprofete ba bungi ne bakalenge bavua b"	6f8475657aebacf94bb41ab9ce428ee6
			"Articles Proverbes lubas Muana utuatua kunyangi tshinu, bualu tshinu ntshia ditunga dijima Bidi ntuilu bidi mpelelu, kadi ndambilu kena umue. Nyunyu wa tshikololo katu ulela nyunyu mukwabu nansha. Padi mukulakaja uyisha bikadilu bibi, mbuena kuamba ne, muena tshilongo Udi mulunda wa munganga, kadi kuena mulunda wa manga enda to. Mu bula mudi nkashama, mbuji wa mpumbu kena ulua kulonda momu mbuji wa Nzolo kayi muanji kuluangana ukadi utuka masala Bubi bua tshingoma mbumukila ku Mputu Badi benda n
..........
u kuikala wenu kiwewa kudia dikambi Nkasu badi bayimanyina mu milabi Lufu nciondu watshiumvuila kula Disama pambidi pamukueba ndishiya dia mayi Nzolu wendenda ngudiadia musuasua Muana kutuma muana kudia, muana tshitunu muana nzala Katenda wasangila muenu, muabenda wadiongola nshingu Bajana dikoshi, bamona mpala batshina Tshiadima umua, ntshiadia bangi Pawaya kubakuba kudianjikuteya Baya waya, bashala washidila peba Katenda wasangila muenu, muabenda wadiongola nshigu Babela wa muntu, wa mufua wat"	49173c9420a4752a134674ec670e1b11
			"Tudi ne bua kusambila Yezu anyi? M UKEBULUDI kampanda uvua muele matuku adi panshi aa bana bapite pa 800 ba mu bitendelelu bipite pa dikumi ne bibidi nkonko bua kumanya ni badi bitaba ne: Yezu udi wandamuna masambila abu. Bana bia pa lukama bipite pa 60 bakamba ne: Yezu udi wandamuna masambila abu. Kadi muana umue uvua mubenge ne: Yezu kena wandamuna masambila to, anu Nzambi ke udi wandamuna. Wewe udi wela meji kayi? Tudi ne bua kusambila Yezu anyi peshi Nzambi? * Bua kuandamuna, tuanji kukonkon
..........
 11:25; 26:41, 42; 1 Yone 2:6) Bayidi ba Yezu ba kumpala bavuaku bumvue dilongesha edi bimpe anyi? BENA KRISTO BA KUMPALA BAVUA BASAMBILA NGANYI? Panyima pa mbingu Yezu mumane kupingana mu diulu, baluishi bavua bakengesha bayidi bende bikole. (Bienzedi 4:18) Bushuwa, bavua basambila bua kupeta diambuluisha, kadi bavua basambila nganyi? “Bakabandisha mêyi abu kudi Nzambi mu buobumue,” basambila bua atungunuke ne kubambuluisha ‘mu dîna dia muena mudimu wende wa tshijila Yezu.’ (Bienzedi 4:24, 30) "	d01373e85bae74aa7cd4bb00fb7ac038
			"TSHISAKIDILA Bua tshinyi bena Kristo balelela kabatu batendelela ne nkuruse? BANTU ba bungi batu batendelela ne banemeka nkuruse. Mukanda kampanda udi ubikila nkuruse ne: “Tshimanyinu tshinene tshia tshitendelelu tshia bena Kristo.” (The Encyclopædia Britannica) Kadi bena Kristo balelela kabatu batendelela ne nkuruse to. Bua tshinyi? Diandamuna dinene didi ne: Yezu kavua mufuile pa nkuruse to. Muaku wa mu tshiena-Greke utubu bakudimuna misangu ya bungi ne: “nkuruse” udi stau·ros′. Muaku eu utu u
..........
 udi mukudika ku mutshi udi ne mulawu.’ (Galatia 3:13) Mu mvese eu, Paulo udi wambulula mêyi a mu Dutelonome 21:22, 23, adi akula patoke bua mutshi, ki mbua nkuruse to. Bu muvua kushipa muntu ku mutshi kumuvuija muena ‘mulawu,’ ki mbimpe bua bena Kristo balengeje nzubu yabu ne bimfuanyi bia Kristo mupopela ku mutshi to. Kakuena tshidi tshileja ne: munkatshi mua bidimu 300 kunyima kua lufu lua Kristo aba bavua badiamba bena Kristo bavua batendelela ne nkuruse to. Kadi mu bidimu bia 300, Mukalenge"	38ce0fbb56e68937c01bab5a46a319cc
			"5 Bualu muakuidi munene yonso udibu bangate munkatshi mua bantu mmutekibue ku mutu kua malu adi atangila Nzambi bua bualu buabu,+ bua amone mua kufila mapa ne milambu bua mpekatu.+2 Udi wenzela bantu badi mu dipanga ne bapambuke* malu muikale uditeka pa muaba wabu,* bualu yeye pende udi uluangana ne* buende butekete,3 ne bua bualu abu udi ne bua kufila milambu bua mpekatu yende yeye anu bu mudiye ufila bua ya tshisamba.+4 Muntu kena udiangatshila lumu elu ku disua diende nkayende to, kadi udi ul
..........
 binsonji,+ ne wakamumvuila bua ditshina diende dia Nzambi.8 Nansha muvuaye Muana, wakalonga ditumikila ku makenga avuaye mupete.+9 Yeye mumane kuvuijibua mupuangane,+ wakalua mufidi wa lupandu lua tshiendelele kudi bantu bonso badi bamutumikila,+10 bualu Nzambi uvua mumuteke muakuidi munene mu mushindu uvua Melekisedeke.+11 Tudi ne malu a bungi a kuamba bua bualu buende, ne mbikole bua kuumvuija, bualu nudi balue ne mapapa.12 Bualu nansha bu munuvua ne bua kuikala balongeshi mpindieu,* bitshidi"	60794b2c2e90a696f3ef4b71ca7ce845
			"Bana betu basuibwe bena Kongo, Mu dinayi edi dia matuku dikumi ne anayi a ngondo mwibidi, tshidimu tshia binunu bibidi ne dikumi ne bisatu, Bantu bonso, balume ne bakaji, ba buloba bujima badi bajuka bwa kubenga diangata bakaji ku bukola, Tuetu bietu, bena kongo, tudisangisha nabo mu tshisangilu tshidibo babikili ne Once Billion Rising, bua kunvuija lubila luetu: - Bidimu dikumi ne bisambombo bia nvita - Bidimu dikumi ne bisambombo bia diangata bakaji ku bukola - Bidimu dikumi ne bisambombo bia 
..........
utatu ludi kaluyi ne bualu - Bidimu dikumi ne bisambombo bijimija tshianana kudi bana ba muena Kongo Biakutonda be Ị Tujukayi bonso kulu bu muntu umwa mu dituku dia dikumi ne dinayi dia 14/02/2013 Pamwe ne mbombo ya bantu ba matunga lukama makumi tshitema ne atanu(195) Bwa kubenga diangata bakaji ku bukola Bwa kubenga diangata bakaji ku bukola bu mayela a nvita Tulombayi ditalala, bwakana, bobumwe bwa ditunga dietu. Bitwikala katuyi babienza, kakwena muntu wa twakwila nansha. Twasakidila wa bung"	7a037987c2d827c46431ad2228c2f991
			"LUKONKO LUA 7 Ndi mua kuenza tshinyi bobu bangenzeja bua kuenda masandi? NTSHINYI TSHIUDI MUA KUENZA? Fuanyikija bualu ebu: Heather mbatuadije kupetangana ne Mike kukadi ngondo ibidi, kadi udi udiumvua anu bu ne: mbamanyangane katshia konso eku. Badi bafundilangana mesaje, bayukila ku telefone mêba a bungi, ne badi mene bakuatshishangana ku mêyi. Mpindieu Mike mmusue kuya kule. Mu ngondo ibidi mishale eyi, Mike ne Heather bakadi bakuatangana ku bianza ne batuangana mishiku. Heather ki mmusue bua
..........
dibaka batu batuilangana ne malu aa: DIDIPISHA. Bansonga ba bungi bavua bende masandi kumpala kua kubuela mu dibaka badi bamba ne: bavua balue kudijinga bua tshivuabu benze. DIPANGA DIEYEMENANGANA. Padi nsongalume ne nsongakaji benda masandi, yonso wa kudibu utu ushala udiebeja ne: ‘Nganyi mukuabu ukadiye muende nende masandi?’ DIDISHIMA. Bansongakaji ba bungi batu basue mulume wikala mua kubakuba, kadi ki ngeu udi ubangata bu tshintu tshia kudisankisha natshi to. Bansongalume ba bungi kabatu ba"	510b53af615b9cb46e8d4f8686e36ea3
			Bantemu ba Yehowa: tudi banganyi? Tudi bafume mu bisamba, miakulu ne bilele bishilashilangane, kadi tudi badisangishe bua bipatshila bimue. Tshia kumpala, tudi basue kutumbisha Yehowa, Nzambi muena Bible ne mufuki wa bintu bionso. Tudi tuenza muetu muonso bua kuidikija Yezu Kristo ne tudi ne disanka dia kubikidibua bena Kristo. Yonso wa kutudi utu ne tshibidilu tshia kuambuluisha bantu bua kulonga malu adi mu Bible ne Bukalenge bua Nzambi. Bu mutudi tuyisha anyi tuakula bua Yehowa Nzambi ne bua Bukalenge buende, mbatumanye bu Bantemu ba Yehowa. Keba amue malu mu adrese wetu. Bala Bible ku Enternete. Keba bua kutumanya bimpe ne kumanya malu atudi tuitabuja.	c928988620c9ace41410fa2852f538cf
			"TUIKALAYI NE NSOMBELU WA BUENA KRISTO Tuakajayi nyishilu wetu—Longesha ne filme MUSHINGA: Filme idi ilenga mioyo ya bantu bualu badi bamona bimfuanyi ne bumvua mêyi. Idi ikoka ntema yabu ne badi bashala bayivuluka munda mua matuku a bungi. Yehowa mmushiye tshilejilu tshitambe buimpe tshia dienza mudimu ne bintu bidi bimueneka bua kulongesha.—Bz 10:9-16; Bua 1:1. Filme wa Nzambi utu ne Dîna anyi?, wa Muena Bible nnganyi? ne wa Tshidi tshitujadikila ne: Bible udi ne malu malelela ntshinyi? nya kue
..........
idi ikankamija bantu bua kulonga netu Bible ne kubuela mu bisangilu bietu. Tudi mua kuela kabidi filme yetu idi ne malu masunguluke adi apetangana ne malu atudi tulonga ne muntu.—km 5/13 3. TSHIA KUENZA: Dianjila kuambula filme uudi musue kuleja muntu uudi uyisha Longolola lukonko lumue anyi ibidi yiwandamuna ne filme Nutangile nende filme Nuyukidilangane bua malu a mushinga adimu TETABI KUENZA NUNKU: Tangila panyima pa trakte yetu, uleje muntu kode wa kubuela nende mu Enternete bua kumona filme"	4565eafc94a9cd433e56a74c9aaa6847
			"© 1996 – 2009 The Office of the High Commissioner for Human Rights This HTML version prepared by the UDHR in Unicode project, http://www.unicode.org/udhr. Dimanyisha Kudi Bukwa Bisamba Bya Buloba Bujima Pa Makokeshi A Muntu Yonsu Mu matuku 10 a ciswamune (ngondu wa dikumi ne mwibidi) wa cidimu cya 1948, Cifufu cinene cya Nsangilu wa bukwa-bisamba (ONU) cyanyishile ne cilejele patoke mapangadika mangata kudi bukwa-bisamba pa makokeshi a muntu yonso atudi tufunda aa. Kunyima kwa dyenjibwa dya bwal
..........
 kwa makokeshi aa pikalaye mubunde cibawu ne mwindende anyi mutupakane ku mikenji ya Nsangilu wa bukwa-bisamba. 1. Muntu yonso udi ne bukokeshi bwa kwikala ne bwena ditunga dyende. 2. Muntu nansha umwe kena mwa kupadibwe patupu bwena ditunga, anyi bukokeshi bwa kushintulula bwena ditunga. 1. Mulume ne mukaji bakadi bakumbaje mvula ya dibaka badi ne bukokeshi bwa kuselengana ne kwasa diku, kakuyi mukanda wa cisamba, ditunga anyi citendelelu. Makokeshi abu adi momumwe bwa bidi bitangila mbangilu w"	4a8f48a05397b810dd51251e2a3b5cce
			"Champion Iron Limited apu uesha shaputue tshetshi utinamuat auennua utipatshimunnua kie nenua eka eshinakuannit tshetshi mishituepanitakannit ute nikaitusseu-katshitapatakanit-mashinaikannat. Tshika uapatanitinan eshi-atusseshtamat ne ka ishi-katshitinamat auen utipatshimun. Uauitamatsheun shaputue ka utinakanit mak ka pitepanitakanit Tatuau niatshi-uapatameku nikaitusseu-katshitapatakanit-mashinaikannan, shaputue nitashu-pitukatanan ne auen utipatshimun kiatshitinamati ne e uitakanit tshikaitus
..........
ti, takuaki peiku tshekuan anite nikaitusseu-katshitapatakanit-mashinaikannat eka ishpish natshi-uapatakaniti, nipa tshi itshenenan ne atusseuakan kie ma tshetshi ueuetashtaiat anu tshetshi uitshikuht anitshenat nenua niatshi-uapatahk. Uin uetshit auen utipatshimun. Tshipa tshi tshin naushunen tshetshi miniat tshitipatshimun. Tshipa tshi mate itishaimunan etashtet tshetshi mashinaimakauin anite kaitusseu-katshitapatakanit-mashinaikanit, tshin anite e uinikauin, kie ma tshetshi itishaimin tshin t"	f3a0c5b0e741885903ca91a63ea56149
			"TSHISAKIDILA Yezu Kristo ke Masiya uvuabu balaye BUA kutuambuluisha bua kumanya Masiya, Yehowa Nzambi wakasaka baprofete ba bungi bua kufundabu mu Bible bua diledibua, mudimu ne lufu lua eu uvuabu balaye bua kulua kusungila bantu. Milayi yonso eyi yakakumbana mu Yezu Kristo. Mmijalame ne idi ileja malu onso mu mushindu wa dikema. Tuanjayi kukonkonona imue milayi ivua imanyisha malu avua ne bua kuenzeka ku diledibua dia Masiya ne ku buana buende. Muprofete Yeshaya wakamanyisha ne: Masiya uvua ne 
..........
ma ne: Efelata. Ke musoko uvua Yezu muledibue anu muvua mulayi mumanyishe!—Matayo 2:1. Mulayi mukuabu wa mu Bible wakaleja ne: Nzambi uvua ne bua kubikila Muanende bua ‘kumukaye mu Ejipitu.’ Bakaya ne Yezu mu Ejipitu patshivuaye muana. Bakapingana nende mu Isalele panyima pa lufu lua Helode ne kukumbajabu mulayi eu.—Hoshea 11:1; Matayo 2:15. Mu kazubu [“Milayi idi itangila Masiya”], mvese idi muinshi mua tshiena-bualu tshia “Mulayi” idi ileja tshivua ne bua kufikila Masiya. Udi mua kufuanyikija "	4010c07b1cbeea096b1e08bf52eb13af
			"Ndi musue kubala tshiena-bualu etshi mu %% Bible ku Enternete | BIBLE—NKUDIMUINU WA BULONGOLODI BUPIABUPIA Ndi musue kubala tshiena-bualu etshi mu %% Mukanda mutumina bena Galatiya 2:1-21 - Paulo utuilangana ne bapostolo mu Yelushalema (1-10) - Paulo upingaja Petelo (Kefa) mu njila (11-14) - Babala bakane anu bua ditabuja (15-21) 2 Pashishe bidimu 14 bimane kupita, ngakabanda kabidi ku Yelushalema ne Bânaba,+ meme kuya kabidi ne Tito.+ 2 Ngakabandaku bualu mvua mupete dibuluibua, meme kubaleja l
..........
ena mpala ne mpala, bualu bivua bimueneke patoke muvuaye mu tshilema. 12 Bualu kumpala kua bantu bakuabu bavua bafuma kudi Yakobo+ kuluabu, uvua ne tshibidilu tshia kudia ne bantu ba bisamba bikuabu;+ kadi pakafikabu, wakalekela kuenza nanku ne wakadilamuna kudibu utshina ba mu kasumbu ka bantu batengula.+ 13 Bena Yuda bakuabu bonso bakadisanga kudiye mu dishima edi, too ne Bânaba muine wakabalonda mu dishima diabu adi. 14 Kadi pangakamona ne: kabavua benda bilondeshile bulelela bua lumu luimpe,"	5c3e13c534691acc6f45c9f61d3c3cb3
