"porn?
empty/1"	"unnatural?
empty/1"	"lang correct?
0/1"	text_show	id
			"Sawiro 50 Ruux oo ku dhaawacay Qarax Gaari loo adeegsaday oo ka dhacay Galbeedka Baqdaad.. Qarax xoogan ayaa ka dhacay Suuq ku yaalla Galbeedka Caasimada Baqdaad Halkaasi oo mashquul xoogan ka jiray. Ilaa 50 ruux ayaa ku dhaawacantay qaraxa oo loo adeegsaday Gaari Halka ay ku dhinteen 13 ruux. Xaafada Jamila oo u badanyihiin Shiicada ayuu qaraxa ka dhacay waxana suuqa uu ahaa suuq Lagu iibiyo Qudaarta. Qofka is qarxiyay ayaa gaariga lasoo galay Gudaha suuqa waxana joojiyay Boliska Halkaasi ku su
..........
ee Dalkaasi ka dagaalama ayaa durba sheegatay qaraxa waxaana ay sheegeen in ay ku bartilmaameyd sadeen Koox Shiica ah oo Halkaasi isku soo aruursaday. World news@mudug24 Comments Fikradaha Akhristayaasha (2) - AM I SORRY??”YES”CIRAAQ WAXAA KA SOCDA WAA DHIBAATO UU U KEENAY KHAYRAADKEEDU,,,ISIS HADAAD MAQASHAANA WAA “NGO” LOOGU TALAGALAY IN LAGU MASHQUULIYO CIRAAQ SI LOO XADO SALIIDEEDA,,,”NWO” WAA UUN IN LA DHACO MASAAKIINTA,(NATHING) - ISIS=ISRAELI SECRET INTELLIGENCE SERVICE,,,WAA KOOX LOO SAM"	68a5b556fe8d3522bcd8509382d0c426
			"Hargeysa, (Somaliland.Org)- Wasiirka Wasaaradda Caafimaadka ee Somaliland Dr. Xuseen Maxamed Maxamud (Xoog) ayaa maanta magaalada Hargaysa ka furay Shir lagu gorfaynayo Siyaasadda Fayo-dhawrka Qaranka. Kulankan oo lagu qabtay Xarunta Guud ee Wasaarada Caafimaadka waxaa ka qayb galay hay’adda Caritas, Who, Wasaaradaha Waxbarashada, Deegaanka, Hawl wadeenada Caafimaadka ee Gobollada iyo Ururrada Wadaniga ah. Agaasimaha Guud ee Wasaarada Caafimaadka Cabdi Axmed Nuur oo halkaas ka hadlay ayaa u maha
..........
asad qaran oo ku wajahan Fayo-dhawrka. Wasiirka Wasaarada Caafimaadka ee Somaliland Dr. Xuseen Maxamed Maxamud (Xoog) ayaa ka waramay baahida loo qabo sidii loo heli lahaa siyaasad heer qaran ah oo si dhab ah uga turjunta fayo-dhawrka, isla markaana ay bulshadu ku gaadhi karto horumar, Wasiirku waxa uu u mahadceliyay hay’adda Caritas oo Wasaaradda Caafimaadka gacan ka siisay dejinta siyaasadda lagu hago fayo-dhawrka bulshada. Wasiirka Caafimaadku waxa uu kula dardaarmay xubnaha kulankan ka qayb "	17e30149b973f167a73301ccf7cab7d7
			"Dumarka qaraxyada ka gaysta Nigeria ayaa hadda carruur qaata si ay uga badbaadan in la qabto ama la fashiliyo, sida ay ka digayaan masuuliyiinta dalkaas. Weerar ka dhacay magaalada Madagali 13 Janaayo ayaa la arkay labo haween ah oo is qarxinaya iyaga oo dilay lafahoda, labo ilmood iyo afar ruux oo kale. Waxay ka soo gudbeen bar kontarool oo ay joogeen ciidammo is abaabulay iyaga oo loo qaatay in ay shacab yihiin maadaama oo ay carruur wateen. Dumarka is qarxiya ayaa horay loo arki jiray, laakii
..........
kii. Labo ayaa lagu istaajiyay bar kontorool markaas ka dibna is qarxiyay sida ay saraakiishu sheegeen. Si kastaba ha ahaateee labo dumar ah oo carruur watay ayaanse la baarin waxayna is qarxiyeen markay ka gudbeen laamihii ammaanka. Bookoo Xaraam ayaa lagu yaqaanaa in ay adeegsadaan haweenka is qarxiya oo ay ku jiraan gabdho yaryar. Dawladda Nigeria ayaa dagaal kula jirta ururkaas iyaga oo dib uga qabsaday goobo badan oo ay ka arrimin jireen. Laakiin ururka ayaa sare u qaaday weerarada is qarxi"	b94ad182f5d9a7c8b0c0e8ce00c8a238
			"XULKA UGANDA IYO KENYA OO FINAL ISKUGU SOO HARAY KOOBKII CECAFA 12 January 2009 Kulanka cayaaraha kubadda cagta ee qaramada bariga iyo bartamaha Afrika (East and Central Africa Senior Challenge Cup) CECAFA, oo soo biloowday 31/12/2008 ayaa waxaa lagu wadaa in berito oo talaado ah bishuna tahay 13/01/2009 lagu soo afjaro magaalada Kampala ee dalka Uganda. Tartankan oo sanadkan hanaansho u socodkiisa ay ka mas'uul ahaayeen Uganda football governing body FUFA, oo marti geliyay qabashada tartanka, a
..........
aas oo runtii ahayd mid si fiican loogu awood sheegtay kooxda dalka Burundi oo 5 – 0 looga badiyaya. Iyadoo ay goolasha xulka Uganda kala dhaliyeen daqiiqadii 31-aad oo uu gool madax ah dheliyay Brian Omony, oo uu u soo Koorneeyey Vincent Kayezi, kadibna dhamaadkii qaybtii hore ee cayaarta oo uu isna daqiiqadii 45-aad uu u labeeyay Andrew Mwesigwa asna gool madax ah. Waxaana lagu kala nastay 2 – 0, ay hogaanka ku haysay kooxda dalka Uganda. Markii laysku soo laabtay oo la filayay in kooxda dalka"	f13ad3c503eaa99bb73fa72c90ff1c87
			"“Waxa haboon in Qurbajoogu waxay bixinayaan aanu sababin Nabadgelyo-xumo, Xukuumadduna…” Wasiirka Beeraha Somaliland…….Waraysi Hargeysa 28, Jan.2010 (Ogaal)- Xukuumadda Somaliland, ayaa ka hadashay warar sheegaya inay abaabulayso mudaharaad ka dhan ah imaatinka Guddoomiyaha xisbiga KULMIYE oo la filayo inuu maalmaha soo socda dalka ku soo laabto. Wasiirka Beeraha ee Somaliland Aadam Axmed Cilmi (Dhoolayare) oo shalay u waramay shabakadda wararka Internet-ka ee Ramaas, waxa uu muwaadiniinta Qurba
..........
ha Sharciga ee kuu yeedhay ka hor sheegto. S: Masuuliyiinta xisbiga KULMIYE ka tirsani waxay sheegen in Xukuumaddu abaabulayso mudaharaad ka dhan ah guddoomiyaha KULMIYE, arrintaa maxaa ka jira? J: Wax alaale iyo wax ka jiraa ma jiraan warkaas sheegaya in Xukuumaddu ay mudaharaad ka dhan ah Siilaanyo ay qabanqaabinayso, arrintaasina waa buuq ay samaysanayaan Mucaaridku. Xukuumaddu nabadgelyo-darro ma abuurayso ee hadh iyo habeen waxay heegan ugu jirtaa sugida amniga dalka. Guddoomiyaha KULMIYE w"	fea99a0351d9920889c6431821384e0b
			Hanlyo Mudane Cali Cabdi Garnayl & Marwo Nawaal saciid Axmed ((Video)) Hanbalyo Aroos Oo Loo Dirayo Mudane Cali Cabdi Garnayl & Marwo Nawaal saciid Axmed waxaana Hanbalyada Diraya Asxaabta Kala Ah. Hooyo faaisa Xaji Cabdalle Hooyo Cibado Maxamed Aadan Hooyo Sahra Xaaji Xussen Ubah Cabdi Garnayl Sahra Cabdi Garnayl Nimco Cabdi Garnayl Siciido Cabdi Garnayl Nasra Cabdi Garnayl Maxamed Cabdi Garnayl Maxamuud Cabdi Garnayl Khaalid Cabdi Garnayl Shiriif Cabdi Garnayl Yaxye Cabdi Garnayl Laki Cabdi Garnayl Ramla Cabdi Garnayl Dhamaan Dadkaaas & Asxaab kale oo Aan halkan lagu Soo koobi karin waxay Hanbalyo Hawada Umarinayaa Mudane cali abdi garnayl, & Marwo Nawaal saciid ahmed oo Arooskoodu ka dhacay Wadanka Sweden August 31/2012 Abwaan Suusle & Guurka Hoose Ka dheeho. http://www.youtube.com/watch?v=vcTBC4M2fAg Khaatumo Online	9bb85aa251270835444a2a25a3d639df
			"Nadwadaan oo cinwaankeedu ahaa Manhajka Ehlu sunnaha iyo mowqifka Shiicada uga aadan ayaa waxaa furay Sh. Faarax Maxamed Cajab wuxuuna xusay in culimadu sanadka ay u dooreen cinwaanka ah manhajka ehlu sunnaha iyo mowqif kooda shiicada kaga aadan markii ay arkeen khatarta Shiicadu ay ku hayso wadankan Soomaaliya. Inta ka dib waxa hadalka qaatay Sheekh Xassan Xuseen waxuuna sheegay inaan mowduucaan horay looga hadli jirin sababta keentayna ay tahay in khatarta shiicadu nasoo gaartay. Sheekha oo ha
..........
u soo jeedinayay Sh. Cabdiraxmaan Maxamed (Bukhaari), kaas oo ahaa (usuusha ehlu sannaha iyo caqiidadooda) Sheekha oo muxaadarada guda galay ayaa waxa uu tilmaamay sagaalka asal oo ay Ahlu sunnuhu aaminsanyihiin waxayna kala ahaayeen:- 1. Inay rumeeyaan iimaanka iyo arkaantiisa. 2. In iimaanku yahay hadal iyo ficil iyo rumayn iyo in iimaanku kordho sidoo kale uu nusqaamo, waxa uu ku kordhaa daacada waxa uu ku nusqaamaa macsida. 3. Inaysan dadka muslimiinta ah ku gaalaysiin dambiyada waawayn ee a"	4bddd37a2a839d5562e9acc6ffea795c
			"""Ninkii Garguurte maanta oo dhan hey'adda Nabadsugidda ayuu ku jirey.. Bashiir ayuu ka baryay inuu is casilo waayo xoog ugama tuuri karo, oo Bashiir wuxuu u hayey file-ka xildhibaanada oo dhan iyo lacagaha la siiyo” ayuu yiri Sarkaal ka tirsan Hay’ada Nabadsugida Somalia oo codsaday inaan magaciisa la shaacin. Sarkaalka oo kulanka labada dhinac ka qeybgalay wuxuu yiri” Bashiir Goobe sir badan ayuu ka hayaa Damujadiid gaar ahaan Madaxweyne Garguurte sida Lacagihii la siin jirey, meelaha ay ka ima
..........
golahiisa cusub ee Wasiirada ku soo diri doonin kuwa taabacsan Madaxweynaha. Waagacusub.info- Kulan xasaasiya oo shan saacadood ka socday xalay Villa Somalia ayaa lagu dhameeyay khilaaf iyo isfaham waa ka dhex jiray Kaadiriinta Damujadiid iyo xubno ka tirsan Sirdoonka Qatar ,sida ay Waagacusub Media u sheegeen ila wareedyo ka qeybgalay . Iscasilaadii Wasiirka Amniga Abdikarin Hussein Guled kadib waxaa soo baxday in madaxda Dawladda sida Madaxweynaha, Raisul Wasaaraha iyo Gudoomiyaha Baarlamaanka"	9c8c38719161a026fa0650a4e99fe2d8
			Manchester United ayaa isku diyaarinaysa kulanka saaxiibtinimo ee ay la ciyaari doonto kooxda Galatasaray waxaana markii ugu horaysay tababarka Man United ka soo muuqday saxiixa cusub ee Zlatan Ibrahimovic. Ibrahimovic ayaa fursad u heli doona in uu dib ugu laabto wadankiisa Swden iyada oo kooxaha Man United iyo Galatasaray ay ku kulmi doonaan Gothenburg. 34 jirkan oo Old Trafford si xor ah ugu soo biiray ayaa maanta oo khamiis ah ka soo muuqday tababarka ku qaaday xarunta Man United ee Carrington isaga oo Mourinho iyo kooxdiisu ay u diyaar garoobayaan xili ciyaareedka cusub oo bisha danbe si rasmi ah u bilaami doona. ISHA LAACIB.NET	9f0da2f22b5ad4169ca3e9f8065e00d5
			Taliyaha Ciidamada Nabad ilaalinta AMISOM ee Soomaaliya Andarel Guuti oo ka qeybgalay munaasibadda Xiritaanka tababarka ayaa sheegay in la sii wadi doono tababarada la siinaya shaqaalaha dowladda hoose iyo ciidamada kale ee dowladda Soomaaliya. Guddoomiyaha Gobalka Banaadir ahna Duqa magaalada Muqdisho Maxamuud Axmad Nuur “Tarsan” ayaa isna halkaasi uga mahadnaqay ciidaamada AMISOM tababarka ay siisay shaqaalaha cusub ee dabdamiska. Qaar ka mid ah shaqaalahii loo soo xiray siminaarka ayaa sameeyay dhoolatus ay ku muujinayaan waxyaabihii ay ka faa’ideen intii uu socday tababarka. Ugu dambeyntii tababarkaa ayaa waxaa uu socday muddo afar isbuuc ah, waxaana ka faa’iideystay intii uu socday 20 Qof oo loo soo xulay in ay bartaan dab Damiska waxaana tababarka ku soo baxay 16 ka mid ah labaatankii Qof ee la tababarayay kuwaas oo shan ka mid ah dhawaan tababar kale oo dheeraad ah loogu qaadi doono dalka Kenya.	550016dc6c54e816ce17358938c14215
